,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,id_date,date,maximum temperature,minimum temperature,average temperature,precipitation,snow fall,snow depth,precipitation_n,snow fall_n,snow depth_n,hour,daily_trip_count,distance_km,coordinates_pickupp,coordinates_dropofff,index_right,NATName_p,BoroName_p,NATName_d,BoroName_d
192,id1937745,2,2016-03-07 18:51:46,2016-03-07 18:58:30,2,-73.99097442626953,40.7606315612793,-73.99472045898438,40.750450134277344,N,404,2016-03-07,2016-03-07,78,64,71.0,0,0,0,0.0,0.0,0.0,18,308,1.1752708369632534,POINT (-73.99097442626953 40.7606315612793),POINT (-73.99472045898438 40.750450134277344),128,Hell's Kitchen,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
193,id0610780,1,2016-06-10 08:14:42,2016-06-10 08:23:05,1,-73.9755630493164,40.78181838989258,-73.9755859375,40.76074981689453,N,503,2016-06-10,2016-06-10,73,55,64.0,0,0,0,0.0,0.0,0.0,8,337,2.342719221897412,POINT (-73.9755630493164 40.78181838989258),POINT (-73.9755859375 40.76074981689453),137,Upper West Side (Central),Manhattan,Midtown-Times Square,Manhattan
194,id3193947,2,2016-06-08 21:27:19,2016-06-08 21:33:41,3,-73.98548126220702,40.75812149047852,-73.9996566772461,40.74415969848633,N,382,2016-06-08,2016-06-08,87,72,79.5,0.05,0,0,0.05,0.0,0.0,21,326,1.9585762809203475,POINT (-73.98548126220702 40.75812149047852),POINT (-73.9996566772461 40.74415969848633),130,Midtown-Times Square,Manhattan,Chelsea-Hudson Yards,Manhattan
195,id1290138,1,2016-06-04 08:43:29,2016-06-04 08:52:01,1,-73.99016571044923,40.77227783203125,-73.99272155761719,40.75608444213867,N,512,2016-06-04,2016-06-04,48,30,39.0,0.00,0.0,0,0.0,0.0,0.0,8,357,1.8134430994822777,POINT (-73.99016571044923 40.77227783203125),POINT (-73.99272155761719 40.75608444213867),136,Upper West Side-Lincoln Square,Manhattan,Hell's Kitchen,Manhattan
196,id0317057,1,2016-05-03 22:39:45,2016-05-03 23:02:35,1,-73.9884033203125,40.749122619628906,-73.92862701416014,40.760757446289055,N,1370,2016-05-03,2016-05-03,41,28,34.5,0.00,0.0,0,0.0,0.0,0.0,22,353,5.198579344843917,POINT (-73.9884033203125 40.749122619628906),POINT (-73.92862701416014 40.760757446289055),129,Midtown South-Flatiron-Union Square,Manhattan,Astoria (Central),Queens
197,id2276933,1,2016-02-06 17:12:04,2016-02-06 17:27:02,2,-74.00489044189453,40.70906448364258,-73.99727630615233,40.721946716308594,N,898,2016-02-06,2016-02-06,78,62,70.0,0.00,0.0,0,0.0,0.0,0.0,17,378,1.5696163214831778,POINT (-74.00489044189453 40.70906448364258),POINT (-73.99727630615233 40.721946716308594),118,Financial District-Battery Park City,Manhattan,SoHo-Little Italy-Hudson Square,Manhattan
198,id2835129,2,2016-02-01 17:45:30,2016-02-01 17:51:57,2,-73.93647766113281,40.81441116333008,-73.94327545166014,40.80265808105469,N,387,2016-02-01,2016-02-01,40,32,36.0,0.00,0.0,0,0.0,0.0,0.0,17,284,1.426628552494757,POINT (-73.93647766113281 40.81441116333008),POINT (-73.94327545166014 40.80265808105469),146,Harlem (North),Manhattan,East Harlem (North),Manhattan
199,id3405803,2,2016-04-02 14:34:57,2016-04-02 14:40:57,1,-73.95684814453125,40.76662063598633,-73.93890380859375,40.79330825805664,N,360,2016-04-02,2016-04-02,59,44,51.5,T,0.0,0,0.05,0.0,0.0,14,373,3.3300224927765827,POINT (-73.95684814453125 40.76662063598633),POINT (-73.93890380859375 40.79330825805664),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,East Harlem (North),Manhattan
200,id0645865,2,2016-01-01 03:49:48,2016-01-01 03:52:53,2,-73.95314788818358,40.79161834716797,-73.96820831298828,40.797229766845696,N,185,2016-01-01,2016-01-01,42,34,38.0,0.00,0.0,0,0.0,0.0,0.0,3,278,1.4130293097020008,POINT (-73.95314788818358 40.79161834716797),POINT (-73.96820831298828 40.797229766845696),155,Central Park,Manhattan,Upper West Side-Manhattan Valley,Manhattan
201,id3545530,2,2016-02-08 09:12:04,2016-02-08 09:21:41,1,-74.00646209716798,40.74386978149414,-74.0155029296875,40.71134185791016,N,577,2016-02-08,2016-02-08,79,68,73.5,0,0,0,0.0,0.0,0.0,9,322,3.6963014243884005,POINT (-74.00646209716798 40.74386978149414),POINT (-74.0155029296875 40.71134185791016),127,Chelsea-Hudson Yards,Manhattan,Financial District-Battery Park City,Manhattan
202,id2139965,1,2016-01-08 17:13:21,2016-01-08 17:24:48,2,-74.00363159179686,40.71355438232422,-73.99139404296875,40.733306884765625,N,687,2016-01-08,2016-01-08,80,69,74.5,T,0,0,0.05,0.0,0.0,17,370,2.4264369276554767,POINT (-74.00363159179686 40.71355438232422),POINT (-73.99139404296875 40.733306884765625),119,Tribeca-Civic Center,Manhattan,Greenwich Village,Manhattan
203,id1801685,1,2016-02-12 20:59:59,2016-02-12 21:04:06,1,-73.97593688964845,40.751953125,-73.98368072509764,40.74092483520508,N,247,2016-02-12,2016-02-12,51,40,45.5,0,0,0,0.0,0.0,0.0,20,353,1.389012013476319,POINT (-73.97593688964845 40.751953125),POINT (-73.98368072509764 40.74092483520508),134,East Midtown-Turtle Bay,Manhattan,Gramercy,Manhattan
204,id2004798,2,2016-06-12 14:38:15,2016-06-12 14:57:04,2,-73.98253631591797,40.77220153808594,-73.98462677001953,40.7570686340332,N,1129,2016-06-12,2016-06-12,46,37,41.5,0.35,0,0,0.35,0.0,0.0,14,264,1.6918871494997365,POINT (-73.98253631591797 40.77220153808594),POINT (-73.98462677001953 40.7570686340332),136,Upper West Side-Lincoln Square,Manhattan,Midtown-Times Square,Manhattan
205,id3131928,2,2016-01-05 20:50:39,2016-01-05 20:55:38,2,-73.97845458984375,40.74130630493164,-73.97649383544923,40.73245620727539,N,299,2016-01-05,2016-01-05,51,45,48.0,0.16,0.0,0,0.16,0.0,0.0,20,282,0.9978560409891994,POINT (-73.97845458984375 40.74130630493164),POINT (-73.97649383544923 40.73245620727539),133,Murray Hill-Kips Bay,Manhattan,Stuyvesant Town-Peter Cooper Village,Manhattan
206,id3806962,2,2016-01-01 15:48:58,2016-01-01 15:53:38,6,-74.00536346435547,40.72233963012695,-73.99469757080078,40.74013900756836,N,280,2016-01-01,2016-01-01,42,34,38.0,0.00,0.0,0,0.0,0.0,0.0,15,278,2.173691062185381,POINT (-74.00536346435547 40.72233963012695),POINT (-73.99469757080078 40.74013900756836),121,SoHo-Little Italy-Hudson Square,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
207,id0544194,1,2016-06-09 19:45:26,2016-06-09 19:51:55,1,-73.96849822998048,40.76488876342773,-73.96310424804686,40.76897430419922,N,389,2016-06-09,2016-06-09,80,71,75.5,T,0,0,0.05,0.0,0.0,19,361,0.6424422982441841,POINT (-73.96849822998048 40.76488876342773),POINT (-73.96310424804686 40.76897430419922),140,Upper East Side-Carnegie Hill,Manhattan,Upper East Side-Carnegie Hill,Manhattan
208,id2672200,1,2016-03-08 10:59:46,2016-03-08 11:21:50,1,-73.96432495117188,40.77359390258789,-73.98976898193358,40.73848342895508,N,1324,2016-03-08,2016-03-08,80,66,73.0,0,0,0,0.0,0.0,0.0,10,336,4.453662894139355,POINT (-73.96432495117188 40.77359390258789),POINT (-73.98976898193358 40.73848342895508),140,Upper East Side-Carnegie Hill,Manhattan,Midtown South-Flatiron-Union Square,Manhattan
209,id2775619,1,2016-01-09 23:04:27,2016-01-09 23:19:51,2,-73.98694610595702,40.74774932861328,-73.97908782958984,40.78717422485352,N,924,2016-01-09,2016-01-09,79,69,74.0,0.5,0,0,0.5,0.0,0.0,23,366,4.433518790667581,POINT (-73.98694610595702 40.74774932861328),POINT (-73.97908782958984 40.78717422485352),129,Midtown South-Flatiron-Union Square,Manhattan,Upper West Side (Central),Manhattan
210,id1001293,1,2016-05-07 01:40:15,2016-05-07 01:41:39,1,-73.97775268554686,40.7457389831543,-73.98106384277344,40.747047424316406,N,84,2016-05-07,2016-05-07,86,69,77.5,0.66,0,0,0.66,0.0,0.0,1,407,0.31460217642338784,POINT (-73.97775268554686 40.7457389831543),POINT (-73.98106384277344 40.747047424316406),133,Murray Hill-Kips Bay,Manhattan,Murray Hill-Kips Bay,Manhattan
211,id2897593,2,2016-06-04 17:49:00,2016-06-04 18:01:54,1,-73.96279907226561,40.794429779052734,-73.97798156738281,40.780471801757805,N,774,2016-06-04,2016-06-04,48,30,39.0,0.00,0.0,0,0.0,0.0,0.0,17,357,2.0106484678639664,POINT (-73.96279907226561 40.794429779052734),POINT (-73.97798156738281 40.780471801757805),138,Upper West Side-Manhattan Valley,Manhattan,Upper West Side (Central),Manhattan
212,id0320308,2,2016-05-10 19:15:25,2016-05-10 19:25:24,1,-73.9543228149414,40.78990173339844,-73.954345703125,40.77642059326172,N,599,2016-05-10,2016-05-10,67,53,60.0,0,0,0,0.0,0.0,0.0,19,317,1.4990356272619916,POINT (-73.9543228149414 40.78990173339844),POINT (-73.954345703125 40.77642059326172),155,Central Park,Manhattan,Upper East Side-Yorkville,Manhattan
213,id3887413,2,2016-05-02 08:43:40,2016-05-02 09:07:16,1,-73.9582290649414,40.76469039916992,-74.0010986328125,40.714691162109375,N,1416,2016-05-02,2016-05-02,44,31,37.5,0.53,2.5,1,0.53,2.5,1.0,8,318,6.629840717003505,POINT (-73.9582290649414 40.76469039916992),POINT (-74.0010986328125 40.714691162109375),139,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,Tribeca-Civic Center,Manhattan
214,id0108955,1,2016-05-07 14:53:37,2016-05-07 15:03:30,4,-73.98527526855469,40.758243560791016,-74.00197601318358,40.73824691772461,N,593,2016-05-07,2016-05-07,86,69,77.5,0.66,0,0,0.66,0.0,0.0,14,407,2.631222382476762,POINT (-73.98527526855469 40.758243560791016),POINT (-74.00197601318358 40.73824691772461),130,Midtown-Times Square,Manhattan,West Village,Manhattan
215,id3200728,2,2016-03-03 10:14:57,2016-03-03 10:32:51,1,-73.99588012695312,40.75918960571289,-73.97987365722656,40.75278091430664,N,1074,2016-03-03,2016-03-03,36,26,31.0,0.00,0.0,0,0.0,0.0,0.0,10,375,1.5249657494308397,POINT (-73.99588012695312 40.75918960571289),POINT (-73.97987365722656 40.75278091430664),127,Chelsea-Hudson Yards,Manhattan,Midtown-Times Square,Manhattan
216,id0965307,2,2016-04-01 02:46:25,2016-04-01 02:52:56,1,-73.98606109619139,40.747161865234375,-73.98027038574217,40.73514938354492,N,391,2016-04-01,2016-04-01,36,14,25.0,0.00,0.0,0,0.0,0.0,0.0,2,348,1.4220313771351971,POINT (-73.98606109619139 40.747161865234375),POINT (-73.98027038574217 40.73514938354492),129,Midtown South-Flatiron-Union Square,Manhattan,Gramercy,Manhattan
217,id0422722,2,2016-05-11 13:49:33,2016-05-11 14:12:31,6,-74.01280975341797,40.70817947387695,-73.98497772216798,40.74208831787109,N,1378,2016-05-11,2016-05-11,62,44,53.0,0,0,0,0.0,0.0,0.0,13,347,4.440426119827805,POINT (-74.01280975341797 40.70817947387695),POINT (-73.98497772216798 40.74208831787109),118,Financial District-Battery Park City,Manhattan,Gramercy,Manhattan
218,id0851262,1,2016-02-04 14:54:24,2016-02-04 15:06:26,1,-73.97095489501953,40.74805450439453,-73.98865509033203,40.75638198852539,N,722,2016-02-04,2016-02-04,61,49,55.0,0.16,0.0,0,0.16,0.0,0.0,14,348,1.755110976563309,POINT (-73.97095489501953 40.74805450439453),POINT (-73.98865509033203 40.75638198852539),133,Murray Hill-Kips Bay,Manhattan,Midtown-Times Square,Manhattan
219,id2742829,2,2016-03-11 23:23:52,2016-03-11 23:27:34,2,-74.0090103149414,40.718631744384766,-74.01075744628906,40.71749114990234,N,222,2016-03-11,2016-03-11,72,57,64.5,0,0,0,0.0,0.0,0.0,23,358,0.19433565694303015,POINT (-74.0090103149414 40.718631744384766),POINT (-74.01075744628906 40.71749114990234),119,Tribeca-Civic Center,Manhattan,Tribeca-Civic Center,Manhattan
220,id1647735,2,2016-06-04 21:58:59,2016-06-04 22:13:13,1,-73.93978118896483,40.7900505065918,-73.9163818359375,40.84195709228516,N,854,2016-06-04,2016-06-04,48,30,39.0,0.00,0.0,0,0.0,0.0,0.0,21,357,6.0984102313117905,POINT (-73.93978118896483 40.7900505065918),POINT (-73.9163818359375 40.84195709228516),147,East Harlem (South),Manhattan,Mount Eden-Claremont (West),Bronx
221,id2870933,2,2016-04-01 00:19:25,2016-04-01 00:22:39,2,-74.0028076171875,40.723587036132805,-73.99976348876953,40.73041534423828,N,194,2016-04-01,2016-04-01,36,14,25.0,0.00,0.0,0,0.0,0.0,0.0,0,348,0.8014345557920798,POINT (-74.0028076171875 40.723587036132805),POINT (-73.99976348876953 40.73041534423828),121,SoHo-Little Italy-Hudson Square,Manhattan,Greenwich Village,Manhattan
222,id3129705,2,2016-01-06 00:20:48,2016-01-06 00:24:43,1,-73.97271728515625,40.7493896484375,-73.9671173095703,40.75661849975586,N,235,2016-01-06,2016-01-06,83,66,74.5,0.00,0.0,0,0.0,0.0,0.0,0,307,0.9319976404217235,POINT (-73.97271728515625 40.7493896484375),POINT (-73.9671173095703 40.75661849975586),133,Murray Hill-Kips Bay,Manhattan,East Midtown-Turtle Bay,Manhattan
223,id1556806,1,2016-02-03 07:23:38,2016-02-03 07:35:43,1,-73.98731994628906,40.76850509643555,-73.97409057617188,40.75982666015625,N,725,2016-02-03,2016-02-03,55,29,42.0,0.14,0.0,0,0.14,0.0,0.0,7,335,1.47397294552284,POINT (-73.98731994628906 40.76850509643555),POINT (-73.97409057617188 40.75982666015625),128,Hell's Kitchen,Manhattan,Midtown-Times Square,Manhattan
224,id2823249,2,2016-04-12 19:57:30,2016-04-12 20:10:34,1,-73.98505401611328,40.75328063964844,-73.99092102050781,40.77091598510742,N,784,2016-04-12,2016-04-12,47,39,43.0,0,0,0,0.0,0.0,0.0,19,332,2.0222594857555025,POINT (-73.98505401611328 40.75328063964844),POINT (-73.99092102050781 40.77091598510742),130,Midtown-Times Square,Manhattan,Hell's Kitchen,Manhattan
225,id1937747,2,2016-03-08 07:36:06,2016-03-08 07:40:08,6,-73.99313354492188,40.76785659790039,-73.98301696777342,40.76774597167969,N,242,2016-03-08,2016-03-08,80,66,73.0,0,0,0,0.0,0.0,0.0,7,336,0.8520546010306579,POINT (-73.99313354492188 40.76785659790039),POINT (-73.98301696777342 40.76774597167969),128,Hell's Kitchen,Manhattan,Upper West Side-Lincoln Square,Manhattan
226,id1503926,1,2016-02-11 21:10:20,2016-02-11 21:23:07,1,-73.99717712402342,40.722015380859375,-73.96521759033203,40.71688079833984,N,767,2016-02-11,2016-02-11,70,54,62.0,0,0,0,0.0,0.0,0.0,21,358,2.7532716827810266,POINT (-73.99717712402342 40.722015380859375),POINT (-73.96521759033203 40.71688079833984),121,SoHo-Little Italy-Hudson Square,Manhattan,Williamsburg,Brooklyn
227,id3885431,1,2016-03-02 23:41:50,2016-03-03 00:10:43,2,-73.78826141357422,40.64736175537109,-74.0074462890625,40.57719039916992,N,1733,2016-03-02,2016-03-02,59,42,50.5,0.73,0.0,0,0.73,0.0,0.0,23,337,20.07975325616504,POINT (-73.78826141357422 40.64736175537109),POINT (-74.0074462890625 40.57719039916992),236,John F. Kennedy International Airport,Queens,Coney Island-Sea Gate,Brooklyn
228,id2116614,2,2016-04-04 19:14:50,2016-04-04 19:17:40,1,-73.97509765625,40.76512145996094,-73.9707489013672,40.760589599609375,N,170,2016-04-04,2016-04-04,45,29,37.0,0.47,T,0,0.47,0.05,0.0,19,336,0.6229601594098317,POINT (-73.97509765625 40.76512145996094),POINT (-73.9707489013672 40.760589599609375),130,Midtown-Times Square,Manhattan,East Midtown-Turtle Bay,Manhattan
229,id0909228,1,2016-05-08 15:02:28,2016-05-08 15:17:54,1,-73.98851013183594,40.74293518066406,-74.0106201171875,40.72350692749024,Y,926,2016-05-08,2016-05-08,83,69,76.0,0,0,0,0.0,0.0,0.0,15,319,2.852648880636255,POINT (-73.98851013183594 40.74293518066406),POINT (-74.0106201171875 40.72350692749024),129,Midtown South-Flatiron-Union Square,Manhattan,Tribeca-Civic Center,Manhattan
230,id0846940,2,2016-05-09 14:07:50,2016-05-09 14:32:38,1,-74.00293731689453,40.728321075439446,-73.97522735595702,40.7445182800293,N,1488,2016-05-09,2016-05-09,84,65,74.5,0,0,0,0.0,0.0,0.0,14,281,2.9486527839827645,POINT (-74.00293731689453 40.728321075439446),POINT (-73.97522735595702 40.7445182800293),121,SoHo-Little Italy-Hudson Square,Manhattan,Murray Hill-Kips Bay,Manhattan
231,id2584470,1,2016-06-10 00:51:41,2016-06-10 01:07:31,1,-74.0003890991211,40.732421875,-73.9554443359375,40.765743255615234,N,950,2016-06-10,2016-06-10,73,55,64.0,0,0,0,0.0,0.0,0.0,0,337,5.297422450324087,POINT (-74.0003890991211 40.732421875),POINT (-73.9554443359375 40.765743255615234),122,Greenwich Village,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan
232,id1936858,1,2016-02-02 18:16:05,2016-02-02 18:18:47,1,-73.96829223632812,40.79678726196289,-73.9622573852539,40.802261352539055,N,162,2016-02-02,2016-02-02,50,38,44.0,0.00,0.0,T,0.0,0.0,0.05,18,300,0.7928113319670198,POINT (-73.96829223632812 40.79678726196289),POINT (-73.9622573852539 40.802261352539055),138,Upper West Side-Manhattan Valley,Manhattan,Upper West Side-Manhattan Valley,Manhattan
233,id2702727,1,2016-03-04 19:58:36,2016-03-04 20:07:52,1,-74.00677490234375,40.71618270874024,-73.9925308227539,40.72407150268555,N,556,2016-03-04,2016-03-04,50,34,42.0,0.09,T,0,0.09,0.05,0.0,19,369,1.4867696975310596,POINT (-74.00677490234375 40.71618270874024),POINT (-73.9925308227539 40.72407150268555),119,Tribeca-Civic Center,Manhattan,Lower East Side,Manhattan
234,id2235544,1,2016-01-12 21:53:05,2016-01-12 21:57:01,1,-73.94441223144531,40.7147331237793,-73.94482421875,40.7255859375,N,236,2016-01-12,2016-01-12,54,42,48.0,0.07,0,0,0.07,0.0,0.0,21,330,1.2072771925326606,POINT (-73.94441223144531 40.7147331237793),POINT (-73.94482421875 40.7255859375),3,East Williamsburg,Brooklyn,Greenpoint,Brooklyn
235,id1623771,2,2016-03-10 11:33:42,2016-03-10 11:51:11,1,-74.00092315673827,40.73185348510742,-73.98172760009764,40.74945068359375,N,1049,2016-03-10,2016-03-10,72,60,66.0,0,0,0,0.0,0.0,0.0,11,375,2.538527237986287,POINT (-74.00092315673827 40.73185348510742),POINT (-73.98172760009764 40.74945068359375),123,West Village,Manhattan,Midtown-Times Square,Manhattan
236,id1559226,2,2016-06-04 16:50:24,2016-06-04 17:11:57,1,-74.01575469970702,40.71088409423828,-73.97891998291014,40.75048828125,N,1293,2016-06-04,2016-06-04,48,30,39.0,0.00,0.0,0,0.0,0.0,0.0,16,357,5.387638783857474,POINT (-74.01575469970702 40.71088409423828),POINT (-73.97891998291014 40.75048828125),118,Financial District-Battery Park City,Manhattan,Midtown-Times Square,Manhattan
237,id0761430,2,2016-06-05 21:12:30,2016-06-05 21:19:20,2,-73.98609924316406,40.76210021972656,-73.96864318847656,40.75600051879882,N,410,2016-06-05,2016-06-05,54,48,51.0,0.54,0.0,0,0.54,0.0,0.0,21,304,1.6191579487860637,POINT (-73.98609924316406 40.76210021972656),POINT (-73.96864318847656 40.75600051879882),130,Midtown-Times Square,Manhattan,East Midtown-Turtle Bay,Manhattan
238,id2357219,2,2016-06-08 21:29:57,2016-06-08 21:48:45,1,-73.98532104492188,40.75802612304688,-74.01719665527344,40.711570739746094,N,1128,2016-06-08,2016-06-08,87,72,79.5,0.05,0,0,0.05,0.0,0.0,21,326,5.822079301468386,POINT (-73.98532104492188 40.75802612304688),POINT (-74.01719665527344 40.711570739746094),130,Midtown-Times Square,Manhattan,Financial District-Battery Park City,Manhattan
239,id0244490,2,2016-03-12 09:04:16,2016-03-12 09:26:15,1,-73.98551177978516,40.76023864746094,-74.011474609375,40.71468353271485,N,1319,2016-03-12,2016-03-12,47,41,44.0,T,0,0,0.05,0.0,0.0,9,368,5.517627832678495,POINT (-73.98551177978516 40.76023864746094),POINT (-74.011474609375 40.71468353271485),130,Midtown-Times Square,Manhattan,Tribeca-Civic Center,Manhattan
240,id0476703,1,2016-03-01 16:31:02,2016-03-01 16:42:23,1,-73.9522705078125,40.82420349121094,-73.93804168701173,40.855506896972656,N,681,2016-03-01,2016-03-01,45,35,40.0,0.00,0.0,0,0.0,0.0,0.0,16,316,3.6808400843791755,POINT (-73.9522705078125 40.82420349121094),POINT (-73.93804168701173 40.855506896972656),144,Hamilton Heights-Sugar Hill,Manhattan,Washington Heights (North),Manhattan
241,id1622754,2,2016-02-01 20:46:25,2016-02-01 21:20:55,1,-73.98249816894531,40.74781036376953,-74.00965881347656,40.707855224609375,N,2070,2016-02-01,2016-02-01,40,32,36.0,0.00,0.0,0,0.0,0.0,0.0,20,284,4.997671034834844,POINT (-73.98249816894531 40.74781036376953),POINT (-74.00965881347656 40.707855224609375),129,Midtown South-Flatiron-Union Square,Manhattan,Financial District-Battery Park City,Manhattan
242,id0132454,2,2016-05-09 14:08:02,2016-05-09 14:30:42,1,-73.97605895996092,40.74472427368164,-74.00978088378906,40.72232055664063,N,1360,2016-05-09,2016-05-09,84,65,74.5,0,0,0,0.0,0.0,0.0,14,281,3.7787892074907248,POINT (-73.97605895996092 40.74472427368164),POINT (-74.00978088378906 40.72232055664063),133,Murray Hill-Kips Bay,Manhattan,Tribeca-Civic Center,Manhattan
243,id3757027,2,2016-06-05 22:54:49,2016-06-05 23:06:04,1,-73.97545623779298,40.752559661865234,-74.010498046875,40.70457077026367,N,675,2016-06-05,2016-06-05,54,48,51.0,0.54,0.0,0,0.54,0.0,0.0,22,304,6.098615236311486,POINT (-73.97545623779298 40.752559661865234),POINT (-74.010498046875 40.70457077026367),134,East Midtown-Turtle Bay,Manhattan,Financial District-Battery Park City,Manhattan
244,id1111113,2,2016-02-01 14:47:10,2016-02-01 15:18:57,1,-74.00392150878906,40.74222183227539,-73.95729064941406,40.80521011352539,N,1907,2016-02-01,2016-02-01,40,32,36.0,0.00,0.0,0,0.0,0.0,0.0,14,284,8.029592361649975,POINT (-74.00392150878906 40.74222183227539),POINT (-73.95729064941406 40.80521011352539),127,Chelsea-Hudson Yards,Manhattan,Harlem (South),Manhattan
245,id0412621,1,2016-04-09 20:41:09,2016-04-09 20:57:42,1,-73.97929382324217,40.76375579833984,-73.98857879638672,40.731269836425774,N,993,2016-04-09,2016-04-09,80,65,72.5,0,0,0,0.0,0.0,0.0,20,389,3.6959864871691623,POINT (-73.97929382324217 40.76375579833984),POINT (-73.98857879638672 40.731269836425774),130,Midtown-Times Square,Manhattan,East Village,Manhattan
